#bin	name	chrom	strand	txStart	txEnd
956	NM_134263	chr3	-	48663155	48672926
956	NM_022911	chr3	-	48663155	48672926
956	NM_001281732	chr3	-	48663155	48672926
956	NM_184231	chr3	-	48711271	48723366
956	NM_016453	chr3	-	48711271	48723366
956	NM_003365	chr3	-	48636431	48647098
956	NM_001190317	chr3	-	48730883	48754711
956	NM_001190316	chr3	-	48730883	48754711
956	NM_001281733	chr3	-	48663155	48672926
956	NR_106882	chr3	-	48671068	48671131
956	NR_132776	chr3	-	48642352	48642583
956	NM_001008269	chr3	-	48658274	48659189
956	NM_001407	chr3	-	48673895	48700348
956	NR_111921	chr3	+	48701200	48706603
956	NM_001005909	chr3	-	48725435	48754711
956	NM_016291	chr3	-	48725435	48754711
956	NM_001005910	chr3	-	48730883	48754711
956	NM_001005911	chr3	-	48730883	48754711
956	NM_134426	chr3	-	48663155	48672926
956	NR_027438	chr3	-	48730883	48754711
956	NM_001146179	chr3	-	48730883	48754711
956	NM_001146178	chr3	-	48730883	48754711
956	NR_027437	chr3	-	48730883	48754711
956	NR_039956	chr3	-	48681626	48681713
956	NM_001040454	chr3	-	48663155	48671279
957	NM_001321989	chr3	-	48789017	48885283
957	NM_001321982	chr3	-	48784011	48885283
957	NM_001321983	chr3	-	48784011	48885283
957	NR_109997	chr3	+	48885369	48889415
957	NR_109996	chr3	+	48885369	48889415
957	NM_004157	chr3	-	48784011	48885283
958	NM_000387	chr3	-	48894355	48936426
958	NM_001123040	chr3	-	48955220	48956818
959	NM_001320547	chr3	+	49045037	49053386
959	NM_177939	chr3	+	49027340	49044581
959	NM_000884	chr3	-	49061761	49066875
959	NM_198880	chr3	-	49067139	49131806
959	NM_001320580	chr3	-	49067139	49131065
959	NM_017730	chr3	-	49067139	49131806
959	NR_106950	chr3	-	49137286	49137347
959	NM_177938	chr3	+	49027340	49044581
959	NM_001320581	chr3	-	49067139	49131065
959	NM_001320546	chr3	+	49044494	49053386
959	NM_018031	chr3	+	49044494	49053386
959	NM_001009996	chr3	-	49052920	49056041
959	NM_001276405	chr3	-	49052920	49056041
959	NM_018114	chr3	-	49052920	49058504
959	NR_029948	chr3	-	49057580	49057667
959	NM_199074	chr3	+	49057907	49060926
959	NR_029690	chr3	-	49058050	49058142
959	NM_199073	chr3	+	49058617	49060926
959	NM_199069	chr3	+	49059073	49060926
959	NM_199070	chr3	+	49059073	49060926
959	NM_001272073	chr3	-	49133364	49142562
959	NM_005051	chr3	-	49133364	49142562
959	NR_073590	chr3	-	49133364	49142562
959	NM_001320584	chr3	-	49067139	49131806
959	NM_001320583	chr3	-	49067139	49131065
959	NM_001320585	chr3	-	49067139	49131806
959	NM_001320582	chr3	-	49067139	49131065
960	NR_004405	chr3	-	49190291	49191834
960	NM_022903	chr3	-	49199967	49203785
960	NM_173546	chr3	+	49209017	49213919
960	NM_001080528	chr3	-	49215068	49229291
960	NM_002292	chr3	-	49158546	49170599
961	NM_001251877	chr3	-	49349217	49377536
961	NM_199443	chr3	-	49314576	49377536
961	NM_198562	chr3	-	49306029	49314508
961	NM_003363	chr3	-	49314576	49377536
961	NR_036233	chr3	+	49311552	49311619
961	NM_000581	chr3	-	49394603	49396033
961	NM_001329455	chr3	-	49394603	49396033
961	NM_001329503	chr3	-	49394603	49396033
961	NM_001329502	chr3	-	49394603	49396033
961	NM_201397	chr3	-	49394603	49396033
962	NM_001164710	chr3	-	49454210	49460111
962	NM_022171	chr3	+	49449638	49453909
962	NM_032316	chr3	-	49459765	49466757
962	NM_001164711	chr3	-	49454210	49460111
962	NM_001164712	chr3	-	49454210	49460111
962	NM_000481	chr3	-	49454210	49460111
962	NR_028435	chr3	-	49454210	49460111
963	NR_038866	chr3	-	49586738	49591799
964	NM_198722	chr3	-	49754266	49757238
964	NR_135218	chr3	+	49726931	49758962
964	NM_001640	chr3	+	49711434	49720934
964	NM_013334	chr3	-	49758908	49761407
964	NM_021971	chr3	-	49758908	49761407
964	NM_020998	chr3	-	49721379	49726196
964	NM_022064	chr3	+	49726931	49758962
965	NM_005879	chr3	-	49866027	49893992
965	NM_024046	chr3	-	49895413	49907655
965	NM_001320147	chr3	-	49895413	49907655
965	NM_203370	chr3	+	49840686	49842463
965	NR_049825	chr3	-	49843569	49843678
965	NM_003335	chr3	-	49842637	49851391
965	NM_001007540	chr3	-	49828166	49837268
966	NM_001142501	chr3	-	49946301	49967445
966	NM_032355	chr3	-	49946301	49967445
967	NM_005778	chr3	+	50126340	50156397
967	NR_036627	chr3	+	50126340	50156397
967	NR_045388	chr3	-	50137035	50138421
967	NR_135301	chr3	-	50153454	50193518
968	NR_106932	chr3	+	50310666	50310728
968	NM_004636	chr3	+	50304989	50314602
968	NM_000172	chr3	+	50229042	50235129
968	NM_144499	chr3	+	50229042	50235129
968	NM_001290061	chr3	+	50306592	50314602
968	NM_153215	chr3	+	50316457	50325545
968	NM_006764	chr3	-	50325162	50330026
968	NR_110702	chr3	-	50304072	50304803
968	NR_106714	chr3	+	50264867	50264922
968	NM_001282619	chr3	+	50264119	50296786
968	NM_001282620	chr3	+	50264119	50296786
968	NM_001282617	chr3	+	50268207	50296786
968	NM_001282618	chr3	+	50273588	50296786
968	NM_002070	chr3	+	50273588	50296786
968	NM_001166425	chr3	+	50284325	50296786
968	NM_001290060	chr3	+	50306426	50314602
968	NR_030291	chr3	+	50210758	50210852
968	NM_001290063	chr3	+	50310549	50314602
968	NM_001290062	chr3	+	50310549	50314602
968	NR_110697	chr3	+	50310549	50314602
968	NM_006841	chr3	+	50242678	50258411
968	NM_001304385	chr3	+	50316457	50325545
968	NM_001005914	chr3	+	50304989	50314602
969	NM_001200018	chr3	-	50333832	50336320
969	NM_001200016	chr3	-	50333832	50336852
969	NM_153282	chr3	-	50337319	50341032
969	NM_153281	chr3	-	50337319	50349812
969	NM_007024	chr3	-	50392179	50396939
969	NM_007275	chr3	-	50362339	50365669
969	NM_001291284	chr3	+	50388125	50391496
969	NM_003773	chr3	-	50355220	50360281
969	NM_153285	chr3	-	50337319	50341032
969	NR_111914	chr3	+	50402764	50405628
969	NR_111913	chr3	+	50402764	50405628
969	NR_111912	chr3	+	50388125	50405628
969	NR_047690	chr3	-	50337319	50341032
969	NM_012191	chr3	-	50333832	50336852
969	NM_033158	chr3	-	50355220	50360281
969	NM_001206957	chr3	-	50367216	50378367
969	NM_170713	chr3	-	50367216	50374895
969	NM_033159	chr3	-	50337319	50341032
969	NM_007022	chr3	+	50388125	50391496
969	NM_007182	chr3	-	50367216	50378367
969	NM_001308379	chr3	-	50378536	50383177
969	NM_153283	chr3	-	50337319	50341032
969	NR_109831	chr3	+	50374941	50375727
969	NM_015896	chr3	-	50378536	50383177
969	NM_006545	chr3	-	50384918	50388486
969	NM_170714	chr3	-	50367216	50378367
969	NM_170712	chr3	-	50367216	50375664
971	NM_145071	chr3	-	50643884	50649262
971	NM_016173	chr3	+	50606582	50622421
971	NM_016210	chr3	-	50595455	50605223
971	NM_001317851	chr3	+	50606582	50622421
971	NM_004635	chr3	+	50654561	50686728
971	NM_001243926	chr3	+	50649292	50686728
971	NM_001243925	chr3	+	50654561	50686728
971	NR_039950	chr3	+	50712510	50712594
971	NM_001171740	chr3	-	50595455	50605223
971	NM_001171743	chr3	-	50595455	50605223
971	NM_001171741	chr3	-	50595455	50608458
971	NM_013324	chr3	-	50643884	50649262
977	NM_006010	chr3	+	51422667	51426828
977	NM_013286	chr3	+	51428698	51435336
979	NM_001278195	chr3	+	51705190	51738339
979	NM_001243727	chr3	+	51705190	51738339
979	NM_001243726	chr3	+	51705289	51738339
979	NM_001243725	chr3	+	51705289	51738339
979	NR_103463	chr3	+	51705642	51738339
979	NR_103462	chr3	+	51705642	51738339
979	NM_000839	chr3	+	51741080	51752625
979	NM_001130063	chr3	+	51741080	51752625
979	NM_015926	chr3	+	51705190	51738339
979	NR_024012	chr3	+	51705190	51738339
979	NM_001129884	chr3	+	51705190	51738339
980	NR_038215	chr3	+	51851618	51852355
980	NR_038214	chr3	+	51851618	51853651
980	NM_001143833	chr3	-	51812576	51813203
980	NM_001085479	chr3	+	51860898	51864874
980	NM_001207023	chr3	+	51860898	51864874
980	NM_203424	chr3	+	51895644	51897440
980	NR_038213	chr3	+	51851618	51853651
981	NM_000666	chr3	+	52017299	52023218
981	NM_005485	chr3	+	51976320	51982883
981	NM_033010	chr3	-	51991469	51996908
981	NM_001198895	chr3	+	52017299	52023218
981	NM_001174100	chr3	-	51991469	52001482
981	NM_000992	chr3	-	52027643	52029958
981	NM_080865	chr3	+	51989329	51991520
981	NM_015407	chr3	+	52009041	52015216
981	NM_001316331	chr3	+	52009041	52023218
981	NM_001198896	chr3	+	52017299	52023218
981	NM_001198897	chr3	+	52017299	52023218
981	NM_001198898	chr3	+	52017299	52023218
981	NR_109984	chr3	+	51907611	51909783
981	NM_001145059	chr3	-	51907736	51909600
981	NM_152397	chr3	-	51928891	51937386
981	NM_004704	chr3	-	51967441	51975957
981	NM_001146314	chr3	-	52002525	52008646
981	NM_001254753	chr3	-	52002525	52008646
981	NM_032750	chr3	-	52002525	52008646
981	NM_033008	chr3	-	51991469	52001482
981	NM_020418	chr3	-	51991469	52001450
981	NM_001003931	chr3	+	51976320	51982883
982	NM_001947	chr3	-	52082936	52090461
982	NR_027331	chr3	-	52096109	52099128
983	NM_000688	chr3	+	52232098	52248343
983	NM_007284	chr3	-	52262625	52273183
983	NM_199166	chr3	+	52232098	52248343
983	NM_144641	chr3	+	52279808	52284615
983	NM_017442	chr3	-	52255095	52260179
983	NR_135307	chr3	+	52273253	52275113
983	NM_001122870	chr3	+	52280185	52284615
983	NM_001304444	chr3	+	52232098	52248343
983	NM_001304443	chr3	+	52232098	52248343
984	NM_145262	chr3	+	52321835	52329272
984	NR_026700	chr3	+	52321835	52329272
984	NM_001144951	chr3	+	52321835	52327021
984	NR_026699	chr3	+	52321835	52329272
984	NR_026702	chr3	+	52321835	52329272
984	NR_026701	chr3	+	52321835	52329272
984	NR_046719	chr3	-	52322595	52323749
984	NR_029660	chr3	-	52302293	52302377
984	NR_029677	chr3	-	52328234	52328324
985	NM_001321127	chr3	+	52444523	52457657
985	NM_001276293	chr3	+	52489523	52515926
985	NM_020163	chr3	-	52467050	52479101
985	NM_001321126	chr3	+	52444523	52457657
985	NM_007184	chr3	+	52489523	52527088
985	NM_001278221	chr3	+	52444523	52457657
985	NM_016483	chr3	+	52444523	52457657
985	NM_003280	chr3	-	52485106	52488057
985	NM_015136	chr3	+	52529355	52558511
985	NM_001276294	chr3	+	52489523	52515926
985	NM_004656	chr3	-	52435019	52444121
986	NM_001124767	chr3	+	52570620	52574586
987	NM_001193533	chr3	-	52744795	52804965
987	NM_014366	chr3	+	52719935	52728510
987	NM_206825	chr3	+	52719935	52728510
987	NM_206826	chr3	+	52719935	52728510
987	NR_132757	chr3	+	52722902	52723049
987	NR_003047	chr3	+	52723255	52723331
987	NR_003687	chr3	+	52724753	52724846
987	NR_003057	chr3	+	52726751	52726828
987	NM_152932	chr3	-	52728499	52737714
987	NM_001010983	chr3	-	52728499	52740099
987	NM_001278280	chr3	-	52728499	52740099
987	NM_001278281	chr3	-	52728499	52740099
987	NM_018446	chr3	-	52728499	52740099
987	NM_014041	chr3	+	52739856	52742197
987	NM_003157	chr3	-	52744795	52804965
988	NR_107031	chr3	-	52880478	52880568
988	NM_001198974	chr3	-	52867130	52931597
988	NM_002217	chr3	+	52828783	52843025
988	NR_046615	chr3	+	52857950	52859330
988	NM_198563	chr3	-	52870771	52931597
988	NM_002218	chr3	-	52847005	52864717
988	NM_205853	chr3	-	52867130	52869235
988	NM_001166449	chr3	-	52847005	52864717
990	NM_052859	chr3	-	53122500	53164470
991	NM_001064	chr3	-	53259652	53290130
991	NM_001258028	chr3	-	53259652	53290130
991	NR_047580	chr3	-	53259652	53290130
991	NM_001135055	chr3	-	53258722	53290130
996	NM_022899	chr3	-	53901093	53916229
996	NM_021237	chr3	-	53919225	53925989
996	NM_018725	chr3	+	53880576	53899827
1002	NR_027122	chr3	-	54666150	54673884
1004	NM_020678	chr3	-	54952380	54962101
1004	NM_001304389	chr3	-	54952380	55001115
1008	NM_001256105	chr3	-	55499742	55515426
1008	NM_003392	chr3	-	55499742	55521670
1009	NR_024615	chr3	-	55691242	55693497
1011	NR_037502	chr3	-	55886519	55886622
1017	NM_015224	chr3	-	56654159	56698074
1017	NM_001112736	chr3	-	56654159	56717135
1018	NM_001128616	chr3	-	56761445	56809745
1018	NM_019555	chr3	-	56761445	56835995
1019	NR_046572	chr3	+	56974067	56994880
1020	NM_181727	chr3	+	57094468	57109460
1021	NM_003865	chr3	-	57231943	57234280
1022	NM_130387	chr3	-	57302378	57312980
1022	NR_135535	chr3	+	57303593	57312155
1022	NM_001142733	chr3	-	57302378	57326710
1023	NM_198564	chr3	-	57483730	57530071
1024	NM_001322177	chr3	+	57541973	57549274
1024	NM_001660	chr3	-	57557089	57583215
1024	NM_177966	chr3	+	57541973	57549274
1024	NM_001322176	chr3	+	57541973	57642207
1024	NR_132369	chr3	+	57583515	57586642
1024	NR_132370	chr3	+	57583515	57586642
1025	NR_135550	chr3	+	57678931	57682378
1026	NM_001304423	chr3	+	57875640	57915741
1026	NM_001311178	chr3	+	57875640	57915741
1026	NM_001311179	chr3	+	57875640	57904209
1026	NM_001304422	chr3	+	57875640	57915741
1028	NR_135534	chr3	-	58148275	58156362
1029	NM_001320126	chr3	+	58223228	58280463
1029	NM_020676	chr3	+	58223228	58280463
1029	NM_001098783	chr3	+	58291971	58305920
1029	NM_007042	chr3	+	58291971	58305920
1029	NR_049755	chr3	+	58291971	58305920
1029	NR_049756	chr3	+	58291971	58305920
1029	NR_049757	chr3	+	58291971	58305920
1029	NR_049758	chr3	+	58291971	58305920
1030	NR_033384	chr3	-	58413356	58419566
1030	NM_001173468	chr3	-	58413356	58419579
1030	NM_001315536	chr3	-	58413356	58419579
1030	NM_000925	chr3	-	58413356	58419579
1031	NM_001282713	chr3	-	58549838	58572840
1031	NM_001076778	chr3	-	58549838	58563491
1031	NM_007177	chr3	-	58549838	58563491
1031	NM_001128214	chr3	+	58477822	58488087
1031	NM_153331	chr3	+	58484091	58488087
1031	NM_003500	chr3	-	58490862	58522929
1032	NM_138805	chr3	-	58619669	58652561
1032	NR_134853	chr3	+	58592806	58620167
1047	NR_128708	chr3	-	60603537	60603603
1060	NM_001291943	chr3	+	62304647	62309808
1060	NM_001291941	chr3	+	62304647	62321888
1060	NM_001291942	chr3	+	62304647	62321888
1060	NM_020685	chr3	+	62304717	62321888
1060	NM_018008	chr3	-	62355346	62359190
1066	NR_027104	chr3	+	63088363	63110737
1070	NM_001080537	chr3	+	63638343	63650891
1072	NR_104326	chr3	+	63846320	63847495
1073	NR_038286	chr3	+	63989697	63997917
1073	NM_001271781	chr3	-	63996224	64009148
1073	NM_001271779	chr3	-	63996224	64009282
1073	NM_014814	chr3	-	63996224	64009282
1073	NM_001271780	chr3	-	63996224	64009686
1073	NR_033978	chr3	-	64064036	64073039
1073	NR_046701	chr3	+	64089145	64092034
1073	NR_045697	chr3	+	64053639	64088807
1074	NR_046702	chr3	+	64173219	64187236
1077	NR_110150	chr3	+	64547021	64575760
1077	NR_110151	chr3	+	64547021	64575760
1087	NR_046575	chr3	+	65879490	65910972
1094	NR_135533	chr3	-	66780801	66788760
1096	NM_032505	chr3	+	67048726	67061632
1098	NR_036234	chr3	+	67275887	67275951
1111	NM_001278689	chr3	-	69024362	69063045
1111	NR_103826	chr3	-	69024362	69063045
1111	NM_173654	chr3	-	69024362	69063045
1112	NM_198271	chr3	-	69157822	69171746
1112	NM_003968	chr3	-	69103880	69129524
1112	NM_001304418	chr3	-	69157822	69171746
1112	NM_198195	chr3	-	69103880	69129524
1112	NM_006407	chr3	+	69134089	69155239
1112	NR_036087	chr3	-	69098108	69098186
1118	NM_001184968	chr3	+	69985750	69988216
1119	NR_110000	chr3	+	70048894	70064451
1129	NR_126463	chr3	+	71338908	71355005
1131	NR_031697	chr3	-	71591120	71591240
1132	NM_173359	chr3	-	71728439	71803924
1132	NM_018971	chr3	+	71802874	71805531
1132	NM_001134650	chr3	-	71728439	71778269
1132	NM_001134651	chr3	-	71728439	71774526
1132	NM_001134649	chr3	-	71728439	71803534
1132	NM_001282886	chr3	-	71728439	71802775
1139	NR_135531	chr3	-	72712446	72713400
1142	NM_001318027	chr3	+	73045935	73118352
1142	NM_001318026	chr3	+	73045893	73118352
1142	NM_001318028	chr3	+	73045935	73065285
1142	NM_001318025	chr3	+	73045935	73118352
1142	NM_018029	chr3	+	73110809	73112471
1142	NM_174907	chr3	+	73045935	73118352
1145	NM_001303142	chr3	-	73431580	73483147
1145	NM_001303141	chr3	-	73431580	73523783
1146	NR_121660	chr3	+	73570472	73618925
1147	NR_046681	chr3	+	73672718	73677050
1159	NR_049831	chr3	+	75263626	75263699
1159	NR_039646	chr3	+	75263626	75263699
1160	NR_024241	chr3	-	75470702	75484266
1162	NR_031714	chr3	+	75679913	75680009
1162	NM_001124759	chr3	+	75713486	75716368
1162	NR_040005	chr3	+	75721431	75728454
1162	NR_040004	chr3	+	75721541	75728454
1162	NR_037925	chr3	+	75713480	75716368
1163	NM_001324026	chr3	-	75779111	75834734
1163	NR_036235	chr3	+	75787430	75787514
1163	NM_001324027	chr3	-	75779111	75834153
1163	NM_001324028	chr3	-	75779111	75834155
1163	NM_001290210	chr3	-	75779111	75834734
1163	NM_001128223	chr3	-	75786028	75834153
1163	NM_001290208	chr3	-	75786028	75834734
1163	NM_001290209	chr3	-	75786028	75834734
1191	NR_037488	chr3	+	79557036	79557119
1191	NR_110133	chr3	+	79460876	79484377
1234	NR_132777	chr3	-	85111303	85111415
1236	NR_049870	chr3	+	85434859	85434942
1245	NR_135563	chr3	+	86531092	86546146
1249	NR_047469	chr3	+	87138429	87147852
1250	NR_039958	chr3	-	87275338	87275427
1251	NM_000306	chr3	-	87308782	87325737
1251	NM_001122757	chr3	-	87308782	87325737
1256	NM_000866	chr3	+	88031725	88042981
1257	NM_003663	chr3	-	88101099	88108146
1257	NM_018293	chr3	+	88188261	88193814
1257	NM_173824	chr3	+	88198892	88207115
1257	NM_001195308	chr3	-	88101099	88199016
1257	NM_001008390	chr3	-	88101099	88108146
1299	NM_001314077	chr3	-	93591880	93692925
1299	NM_000313	chr3	-	93591880	93692934
1300	NM_022072	chr3	+	93781854	93845630
1300	NM_001195643	chr3	-	93776765	93782067
1300	NM_176815	chr3	-	93776765	93781831
1300	NM_001001850	chr3	-	93733214	93747454
1304	NR_106788	chr3	-	94309655	94309676
1307	NR_015400	chr3	+	94657106	94710169
1312	NR_077228	chr3	-	95373266	95402037
1318	NR_107027	chr3	+	96078807	96078883
1330	NM_032778	chr3	-	97660660	97691295
1330	NM_153182	chr3	-	97660660	97691295
1330	NM_001105580	chr3	-	97705526	97754148
1330	NR_047685	chr3	-	97705526	97754148
1330	NM_001261829	chr3	-	97660660	97691295
1330	NM_001042533	chr3	-	97660660	97691295
1331	NM_054106	chr3	+	97806016	97806946
1331	NM_001005338	chr3	+	97851541	97852483
1331	NM_001005515	chr3	+	97887543	97888485
1331	NM_001005514	chr3	+	97868229	97869162
1332	NM_001005482	chr3	+	98001731	98002676
1332	NM_001005479	chr3	+	97983128	97984106
1333	NM_001005517	chr3	+	98072697	98073663
1333	NM_001005516	chr3	+	98109509	98110475
1334	NM_019895	chr3	-	98234316	98241910
1334	NM_005290	chr3	+	98250742	98253523
1334	NM_001004737	chr3	+	98216524	98217475
1334	NM_001004736	chr3	+	98188323	98189420
1334	NM_001040199	chr3	-	98234316	98241910
1334	NM_001040200	chr3	-	98234316	98241910
1334	NM_001040183	chr3	-	98234316	98241910
1334	NM_001040182	chr3	-	98234316	98241910
1334	NM_001040181	chr3	-	98234316	98241910
1336	NM_001323352	chr3	+	98451079	98514689
1336	NM_001323365	chr3	+	98452299	98514689
1336	NM_001323368	chr3	+	98482150	98514689
1336	NM_001271142	chr3	+	98451079	98514689
1336	NM_001271146	chr3	+	98451079	98514689
1336	NM_001271147	chr3	+	98451079	98514689
1336	NM_001271148	chr3	+	98451079	98514689
1336	NM_001323353	chr3	+	98451079	98514689
1336	NM_001323358	chr3	+	98451079	98514689
1336	NM_001323359	chr3	+	98451079	98514689
1336	NM_001323360	chr3	+	98451079	98514689
1336	NM_001323362	chr3	+	98451079	98514689
1336	NM_001271145	chr3	+	98451547	98514689
1336	NM_001323363	chr3	+	98451547	98514689
1336	NM_001323364	chr3	+	98451547	98514689
1336	NM_006100	chr3	+	98451547	98514689
1336	NM_001323366	chr3	+	98452299	98514689
1336	NM_001323367	chr3	+	98482150	98514689
1344	NM_001282794	chr3	-	99551987	99595047
1344	NM_001282793	chr3	-	99551987	99595047
1344	NR_110821	chr3	-	99535475	99542709
1344	NM_014890	chr3	-	99566766	99595047
1345	NR_037486	chr3	-	99683157	99683242
1347	NR_028358	chr3	+	99904667	99909038
1347	NR_028357	chr3	+	99904667	99913030
1348	NM_020202	chr3	+	100053561	100074478
1348	NM_014820	chr3	-	100082302	100120242
1351	NM_001007565	chr3	+	100428133	100467811
1351	NM_006070	chr3	+	100428174	100467811
1351	NM_001195478	chr3	+	100428385	100467811
1351	NM_001195479	chr3	+	100428174	100467811
1355	NM_016247	chr3	-	100941389	101039419
1357	NM_001320399	chr3	+	101292937	101313310
1357	NM_001320400	chr3	+	101292937	101313310
1357	NM_001320395	chr3	+	101292937	101313310
1357	NM_001320401	chr3	+	101292937	101313310
1357	NM_001320397	chr3	+	101292937	101313310
1357	NM_001320398	chr3	+	101292937	101313310
1357	NR_135227	chr3	+	101292937	101313310
1357	NR_135228	chr3	+	101292937	101313310
1357	NR_135230	chr3	+	101292937	101313310
1357	NR_135231	chr3	+	101292937	101313310
1357	NR_135229	chr3	+	101292937	101313310
1357	NR_135232	chr3	+	101292937	101313310
1357	NM_017819	chr3	+	101280679	101285290
1357	NR_036433	chr3	+	101237710	101242731
1357	NM_020357	chr3	+	101292937	101313310
1357	NR_135226	chr3	+	101292937	101313310
1357	NR_135225	chr3	+	101292937	101313310
1357	NR_135224	chr3	+	101292937	101313310
1357	NR_135223	chr3	+	101292937	101313310
1358	NM_000986	chr3	-	101399933	101405563
1358	NM_014415	chr3	-	101368282	101395988
1358	NR_024407	chr3	+	101395273	101398057
1358	NR_002941	chr3	+	101431277	101432260
1359	NM_145037	chr3	+	101498028	101547075
1359	NM_031419	chr3	+	101568357	101579869
1359	NM_001134456	chr3	+	101498285	101547075
1359	NM_001005474	chr3	+	101546833	101579869
1362	NR_135549	chr3	+	101882548	101883715
1364	NM_001329788	chr3	+	102153858	102198685
1364	NM_175056	chr3	+	102153858	102198685
1372	NR_039611	chr3	-	103242876	103242960
1401	NR_028301	chr3	+	106959538	106967719
1401	NR_028302	chr3	+	106959538	107045811
1402	NM_032600	chr3	+	107096187	107097481
1402	NR_126332	chr3	-	107099322	107101006
1402	NR_110039	chr3	+	107149776	107182759
1405	NR_015414	chr3	-	107560508	107596915
1405	NR_024276	chr3	-	107560508	107596915
1407	NM_198793	chr3	-	107761940	107809935
1407	NR_110030	chr3	+	107843910	107857457
1407	NR_110028	chr3	+	107844667	107857457
1407	NM_001777	chr3	-	107761940	107809935
1408	NM_018010	chr3	-	107879658	107941417
1409	NM_001282556	chr3	+	108015336	108097131
1409	NM_001282558	chr3	+	108015336	108097131
1409	NM_001282559	chr3	+	108015336	108097131
1409	NM_007072	chr3	+	108021331	108097131
1409	NM_001282557	chr3	+	108030631	108097131
1411	NM_020890	chr3	-	108268717	108308491
1412	NM_032579	chr3	-	108474485	108476130
1413	NM_001317747	chr3	+	108541544	108573852
1413	NM_016388	chr3	+	108541544	108573852
1415	NR_144461	chr3	+	108820302	108829187
1415	NR_033977	chr3	+	108855560	108868951
1415	NR_026767	chr3	+	108897011	108904108
1416	NM_138815	chr3	-	109012634	109035364
1417	NR_109842	chr3	+	109128836	109139255
1419	NR_039647	chr3	+	109321674	109321744
1430	NM_001243286	chr3	+	110790605	110856407
1430	NM_015480	chr3	+	110790605	110856407
1430	NR_045114	chr3	-	110764162	110788806
1434	NM_024508	chr3	-	111311746	111314182
1434	NR_046733	chr3	-	111395112	111396280
1437	NM_013259	chr3	+	111717585	111732735
1437	NR_026734	chr3	+	111758464	111800116
1437	NM_001272069	chr3	+	111697722	111712215
1437	NM_018394	chr3	+	111697722	111712215
1437	NR_073570	chr3	+	111697722	111712215
1437	NR_073571	chr3	+	111697722	111712215
1437	NM_001008273	chr3	+	111718006	111732735
1437	NM_001008272	chr3	+	111717585	111732735
1437	NM_001042575	chr3	+	111758464	111800116
1438	NM_152785	chr3	-	111839687	111852152
1438	NM_024616	chr3	+	111805181	111837044
1438	NM_001171747	chr3	+	111805181	111837073
1438	NR_030292	chr3	+	111831647	111831745
1438	NM_001190259	chr3	-	111839687	111852152
1438	NM_001190260	chr3	-	111839687	111852152
1441	NM_022488	chr3	-	112251353	112280810
1441	NR_109779	chr3	-	112315640	112320816
1441	NM_017945	chr3	+	112280856	112303284
1441	NM_001278712	chr3	-	112251353	112280810
1443	NM_001199215	chr3	-	112534555	112564797
1443	NM_001008784	chr3	-	112534555	112564797
1444	NM_014170	chr3	+	112709799	112720221
1444	NM_138485	chr3	+	112709799	112720221
1444	NM_138806	chr3	-	112641531	112693937
1444	NM_170780	chr3	-	112641531	112693937
1444	NM_138939	chr3	-	112647764	112693937
1444	NM_138940	chr3	-	112647764	112693937
1446	NM_001301867	chr3	+	112930311	112970439
1446	NR_110823	chr3	-	112861196	112886578
1448	NR_046728	chr3	+	113122844	113152839
1448	NM_144718	chr3	-	113161564	113234034
1448	NR_107043	chr3	-	113150964	113151047
1448	NM_001331079	chr3	-	113161564	113233691
1448	NM_001331078	chr3	-	113161564	113234034
1449	NM_001322294	chr3	+	113251217	113348422
1449	NR_136282	chr3	+	113251217	113348422
1449	NR_136281	chr3	+	113251217	113348422
1449	NR_136280	chr3	+	113251217	113348422
1449	NM_001308350	chr3	+	113251217	113348422
1449	NM_001322300	chr3	+	113251217	113348422
1449	NR_136283	chr3	+	113251217	113348422
1449	NR_136284	chr3	+	113251217	113348422
1449	NR_136285	chr3	+	113251217	113348422
1449	NM_001322299	chr3	+	113251217	113348422
1449	NM_017699	chr3	+	113251217	113348422
1449	NM_001322296	chr3	+	113251217	113348422
1449	NR_039648	chr3	+	113313722	113313789
1449	NM_001322297	chr3	+	113251217	113348422
1449	NM_001322295	chr3	+	113251217	113348422
1449	NM_001322298	chr3	+	113251217	113348422
1450	NM_001308445	chr3	-	113435306	113465146
1450	NM_025146	chr3	-	113435306	113465146
1452	NM_001320466	chr3	+	113666747	113682220
1452	NM_001320467	chr3	+	113666747	113682220
1452	NM_001320468	chr3	+	113666747	113682220
1452	NM_173570	chr3	+	113666747	113682220
1452	NR_135271	chr3	+	113666747	113682220
1453	NM_001256835	chr3	+	113775581	113807268
1453	NM_001256836	chr3	+	113775581	113807268
1453	NM_033663	chr3	-	113847498	113897899
1453	NM_000796	chr3	-	113847498	113897899
1453	NM_001290809	chr3	-	113847498	113897623
1453	NM_024638	chr3	+	113775581	113807268
1453	NM_001256837	chr3	+	113775581	113807268
1454	NM_173799	chr3	+	114012832	114029135
1454	NM_007136	chr3	-	113953479	113956425
1455	NR_038993	chr3	+	114070657	114107825
1455	NR_030293	chr3	-	114035321	114035416
1455	NM_001164342	chr3	-	114033346	114102489
1456	NR_121661	chr3	+	114172439	114238979
1458	NR_039959	chr3	-	114462291	114462372
1459	NR_126422	chr3	+	114591879	114595361
1461	NR_046877	chr3	+	114819269	114821908
1470	NR_109998	chr3	+	116078870	116088932
1473	NR_015391	chr3	+	116428634	116435887
1474	NR_121607	chr3	+	116640277	116651085
