#bin	name	chrom	strand	txStart	txEnd
664	NR_037266	chr2	+	10413192	10413279
664	NR_037266	chr2	+	10415654	10415741
664	NR_037266	chr2	+	10420537	10420624
664	NR_037266	chr2	+	10422965	10423052
664	NR_037266	chr2	+	10425417	10425504
664	NR_037264	chr2	+	10398483	10398570
664	NR_037264	chr2	+	10400941	10401028
664	NR_037264	chr2	+	10403387	10403474
664	NR_037264	chr2	+	10405822	10405909
664	NR_037264	chr2	+	10408279	10408366
664	NR_037264	chr2	+	10413192	10413279
664	NR_037264	chr2	+	10415654	10415741
664	NR_037264	chr2	+	10420537	10420624
664	NR_037264	chr2	+	10422965	10423052
664	NR_037264	chr2	+	10425417	10425504
664	NR_037262	chr2	+	10410742	10410829
664	NR_037262	chr2	+	10418123	10418210
664	NR_037260	chr2	+	10398483	10398570
664	NR_037260	chr2	+	10400941	10401028
664	NR_037260	chr2	+	10403387	10403474
664	NR_037260	chr2	+	10405822	10405909
664	NR_037260	chr2	+	10408279	10408366
664	NR_037260	chr2	+	10413192	10413279
664	NR_037260	chr2	+	10415654	10415741
664	NR_037260	chr2	+	10420537	10420624
664	NR_037260	chr2	+	10422965	10423052
664	NR_037260	chr2	+	10425417	10425504
664	NR_037259	chr2	+	10398483	10398570
664	NR_037259	chr2	+	10400941	10401028
664	NR_037259	chr2	+	10403387	10403474
664	NR_037259	chr2	+	10405822	10405909
664	NR_037259	chr2	+	10408279	10408366
664	NR_037259	chr2	+	10413192	10413279
664	NR_037259	chr2	+	10415654	10415741
664	NR_037259	chr2	+	10420537	10420624
664	NR_037259	chr2	+	10422965	10423052
664	NR_037259	chr2	+	10425417	10425504
664	NR_037257	chr2	+	10410742	10410829
664	NR_037257	chr2	+	10418123	10418210
664	NR_037255	chr2	+	10398483	10398570
664	NR_037255	chr2	+	10400941	10401028
664	NR_037255	chr2	+	10403387	10403474
664	NR_105742	chr2	+	10427632	10427721
664	NR_029648	chr2	+	10393880	10393970
664	NR_030564	chr2	+	10420311	10420393
664	NR_030571	chr2	+	10395557	10395654
664	NR_030565	chr2	+	10425191	10425272
664	NR_037269	chr2	+	10435367	10435461
664	NR_130333	chr2	+	10388289	10388373
664	NR_130324	chr2	+	10388855	10388976
664	NR_130323	chr2	+	10389969	10390090
664	NR_130330	chr2	+	10390597	10390695
664	NR_130334	chr2	+	10393270	10393356
664	NR_130336	chr2	+	10395841	10395931
664	NR_130338	chr2	+	10395841	10395931
664	NR_130337	chr2	+	10395843	10395931
664	NR_130339	chr2	+	10395843	10395931
664	NR_130319	chr2	+	10395845	10395927
664	NR_130341	chr2	+	10398254	10398340
664	NR_130321	chr2	+	10398256	10398340
664	NR_130341	chr2	+	10400712	10400798
664	NR_130321	chr2	+	10400714	10400798
664	NR_130335	chr2	+	10403157	10403247
664	NR_130344	chr2	+	10412962	10413052
664	NR_130320	chr2	+	10403160	10403244
664	NR_130335	chr2	+	10405592	10405682
664	NR_130344	chr2	+	10405592	10405682
664	NR_130320	chr2	+	10405595	10405679
664	NR_130336	chr2	+	10408049	10408139
664	NR_130338	chr2	+	10408049	10408139
664	NR_130337	chr2	+	10408051	10408139
664	NR_130339	chr2	+	10408051	10408139
664	NR_130319	chr2	+	10408053	10408135
664	NR_130336	chr2	+	10410513	10410601
664	NR_130337	chr2	+	10410513	10410601
664	NR_130338	chr2	+	10410513	10410601
664	NR_130339	chr2	+	10410513	10410601
664	NR_130319	chr2	+	10410515	10410597
664	NR_130335	chr2	+	10412962	10413052
664	NR_130344	chr2	+	10403157	10403247
664	NR_130320	chr2	+	10412965	10413049
664	NR_130336	chr2	+	10415424	10415514
664	NR_130338	chr2	+	10415424	10415514
664	NR_130337	chr2	+	10415426	10415514
664	NR_130339	chr2	+	10415426	10415514
664	NR_130319	chr2	+	10415428	10415510
664	NR_130336	chr2	+	10417894	10417982
664	NR_130337	chr2	+	10417894	10417982
664	NR_130338	chr2	+	10417894	10417982
664	NR_130339	chr2	+	10417894	10417982
664	NR_130319	chr2	+	10417896	10417978
664	NR_130336	chr2	+	10422735	10422825
664	NR_130338	chr2	+	10422735	10422825
664	NR_130337	chr2	+	10422737	10422825
664	NR_130339	chr2	+	10422737	10422825
664	NR_130319	chr2	+	10422739	10422821
664	NR_130331	chr2	+	10435926	10436022
664	NR_130322	chr2	+	10437723	10437844
670	NR_040369	chr2	+	11261115	11265733
672	NM_152824	chr2	-	11507065	11524826
673	NM_001271499	chr2	+	11627338	11655612
673	NM_001271497	chr2	+	11626919	11655612
673	NM_001271498	chr2	+	11626919	11655612
673	NM_001271501	chr2	+	11627338	11655612
673	NM_001271500	chr2	+	11627338	11655612
673	NM_008358	chr2	+	11627338	11655612
673	NM_133836	chr2	+	11626919	11655612
673	NM_008367	chr2	+	11564418	11614821
673	NR_073192	chr2	+	11626919	11655612
673	NR_073191	chr2	+	11626919	11655612
674	NM_177268	chr2	+	11699379	11711950
678	NR_040353	chr2	+	12222872	12233942
683	NM_001305436	chr2	+	12845667	12925081
683	NM_001305437	chr2	+	12845667	12925081
683	NM_008961	chr2	+	12845667	12925081
683	NM_153155	chr2	-	12923513	12932491
687	NM_010067	chr2	-	13431787	13466291
691	NM_001012396	chr2	-	13948457	13977662
691	NR_038162	chr2	-	13991959	13995561
691	NM_013935	chr2	-	13948457	13977662
692	NM_001081310	chr2	+	14096150	14143620
693	NR_030609	chr2	+	14182629	14182708
694	NM_001012305	chr2	+	14310024	14416604
696	NR_028497	chr2	+	14642268	14644249
699	NM_029466	chr2	+	14976988	15000818
699	NM_001165942	chr2	-	14958061	14970939
718	NR_105847	chr2	+	17485140	17485253
721	NR_028378	chr2	+	17948875	17952204
721	NM_026627	chr2	-	17918043	17918585
722	NR_028377	chr2	-	17958306	17959368
722	NM_028317	chr2	-	17965713	17970076
722	NR_106115	chr2	+	17979472	17979530
726	NM_007552	chr2	+	18598644	18608256
726	NM_147778	chr2	+	18594088	18597843
727	NR_131254	chr2	-	18720874	18723445
727	NR_126079	chr2	-	18664335	18682489
727	NM_001001334	chr2	+	18620648	18671232
729	NR_024323	chr2	+	18919945	18921431
732	NM_018809	chr2	+	19367289	19369128
732	NR_131924	chr2	-	19363134	19368301
732	NM_029619	chr2	+	19293262	19316597
734	NR_033642	chr2	-	19577432	19579524
734	NM_027715	chr2	+	19579688	19582217
744	NR_033225	chr2	+	20890500	20891975
746	NM_177588	chr2	+	21127350	21136636
746	NM_001001297	chr2	+	21127350	21136636
756	NR_039548	chr2	+	22509802	22509870
758	NM_019501	chr2	+	22751041	22795779
760	NM_025979	chr2	-	22972063	23011544
760	NM_013771	chr2	+	23012024	23054780
763	NM_001165997	chr2	-	23365573	23427624
763	NM_001165998	chr2	-	23365573	23427624
763	NM_029773	chr2	-	23365573	23427624
767	NM_001289689	chr2	-	23926885	23952115
767	NM_199059	chr2	-	23926885	23952115
767	NM_080462	chr2	-	23858431	23904899
767	NR_110359	chr2	-	23926885	23952115
768	NM_027163	chr2	+	24008691	24015623
768	NM_153511	chr2	+	24041995	24049087
768	NM_019450	chr2	+	24070936	24081221
769	NM_001159562	chr2	+	24200810	24207011
769	NM_001146087	chr2	+	24132473	24137952
769	NM_031167	chr2	+	24192379	24207011
769	NM_001039701	chr2	+	24200890	24207011
769	NM_001146088	chr2	+	24132473	24137952
769	NM_019451	chr2	+	24132790	24137952
769	NM_153077	chr2	+	24146715	24149340
770	NM_011040	chr2	-	24276070	24331119
774	NM_026021	chr2	+	24805296	24816390
774	NM_026044	chr2	+	24817941	24828991
774	NM_178408	chr2	-	24780871	24790801
774	NM_001162485	chr2	-	24780871	24790801
774	NM_001031808	chr2	-	24827989	24830618
774	NR_027876	chr2	-	24780874	24790801
774	NM_147179	chr2	+	24805677	24816390
775	NM_028093	chr2	+	24935842	24941239
775	NM_001039387	chr2	+	24909898	24918401
775	NM_020276	chr2	+	24909898	24918401
775	NM_172204	chr2	-	24941189	24950725
775	NM_001177655	chr2	+	24909898	24918401
775	NM_001177654	chr2	+	24909898	24918401
775	NM_001163626	chr2	-	24941189	24950725
775	NM_001039386	chr2	+	24909898	24918401
775	NR_106124	chr2	+	24915330	24915393
776	NM_175300	chr2	+	25127985	25141436
776	NM_175286	chr2	+	25118117	25125406
776	NM_146117	chr2	+	25145430	25146713
776	NM_146116	chr2	-	25077677	25080222
776	NM_146115	chr2	-	25048239	25052333
776	NM_028961	chr2	-	25068078	25070150
776	NM_025980	chr2	+	25036277	25038852
776	NM_001033410	chr2	-	25089995	25092307
776	NM_001252542	chr2	-	25100332	25110934
776	NM_001252541	chr2	-	25100332	25110934
776	NM_177344	chr2	+	25110958	25111872
776	NM_001082476	chr2	-	25100332	25110934
776	NM_023464	chr2	-	25126558	25127938
776	NM_176834	chr2	+	25098448	25099781
776	NM_001242940	chr2	+	25146739	25154448
776	NM_026415	chr2	-	25094338	25095417
776	NM_026624	chr2	+	25074264	25077801
776	NM_080854	chr2	-	25084416	25089754
776	NM_030055	chr2	+	25143664	25144707
776	NM_021393	chr2	-	25055231	25067009
776	NM_001310157	chr2	-	25055231	25067009
777	NM_001177367	chr2	+	25279213	25281893
777	NM_001177366	chr2	+	25279213	25281893
777	NM_001033293	chr2	-	25217011	25221146
777	NM_001029983	chr2	+	25188262	25207733
777	NM_013524	chr2	+	25279213	25281893
777	NM_031843	chr2	-	25207809	25211852
777	NM_001289456	chr2	+	25278761	25281893
777	NM_009849	chr2	+	25251393	25256843
777	NR_027448	chr2	-	25182969	25188091
777	NM_008721	chr2	+	25258569	25265014
777	NM_001290407	chr2	+	25227554	25233733
777	NM_001081085	chr2	+	25227554	25233733
777	NM_001289455	chr2	+	25279213	25281893
777	NM_001289454	chr2	+	25278761	25281893
777	NM_001289453	chr2	+	25278761	25281893
778	NM_021519	chr2	+	25413419	25417602
778	NM_001290413	chr2	-	25373501	25402460
778	NM_029958	chr2	-	25346364	25349431
778	NM_008963	chr2	-	25322231	25325269
778	NM_027062	chr2	-	25354169	25356026
778	NM_013908	chr2	+	25356297	25360990
778	NM_009422	chr2	-	25373501	25402460
778	NM_027085	chr2	+	25312362	25314292
778	NM_001081199	chr2	-	25418634	25426836
778	NR_037270	chr2	+	25298298	25298354
778	NM_153557	chr2	-	25315007	25316614
778	NM_001271777	chr2	-	25354169	25357239
779	NM_033145	chr2	+	25508637	25511736
779	NM_029859	chr2	-	25464148	25473198
779	NM_001042630	chr2	+	25513471	25517750
779	NM_001040130	chr2	-	25475585	25477522
779	NM_001024616	chr2	-	25438537	25463966
779	NM_007995	chr2	-	25480186	25483494
779	NM_029293	chr2	-	25428950	25430391
779	NM_007947	chr2	+	25513471	25517165
779	NM_177840	chr2	+	25532305	25537127
779	NM_001109993	chr2	-	25475585	25477525
779	NM_153558	chr2	+	25555593	25558846
779	NM_001276257	chr2	+	25513471	25517165
779	NM_001276448	chr2	+	25532305	25537127
779	NM_001005424	chr2	-	25430935	25435619
779	NM_178036	chr2	+	25538245	25541600
780	NM_023326	chr2	+	25562398	25563239
780	NM_001100455	chr2	+	25632536	25635799
780	NM_029959	chr2	+	25678672	25681057
780	NM_010694	chr2	+	25621088	25623619
780	NM_001039095	chr2	-	25649486	25671356
780	NM_001099301	chr2	+	25592528	25595617
780	NR_045340	chr2	+	25640136	25642542
781	NM_001145403	chr2	+	25719314	25773793
781	NM_001302351	chr2	+	25733302	25773793
781	NM_175462	chr2	+	25733302	25773793
781	NM_001001714	chr2	-	25698516	25702768
782	NM_133835	chr2	-	25852477	25877280
782	NM_001037098	chr2	-	25911055	25947916
783	NM_001256522	chr2	-	25992326	25995063
783	NM_001256521	chr2	-	25992327	25996026
783	NM_010711	chr2	-	26055731	26063769
783	NM_001039653	chr2	-	26055731	26062095
784	NM_026828	chr2	-	26203637	26207630
784	NM_153410	chr2	+	26171052	26203757
784	NM_001199147	chr2	+	26175289	26203757
784	NM_001199146	chr2	+	26171052	26203757
784	NM_177841	chr2	-	26127166	26150077
784	NM_001139504	chr2	-	26203637	26207630
784	NM_001139503	chr2	-	26203637	26207630
785	NM_001290419	chr2	-	26218284	26236173
785	NM_026563	chr2	-	26238319	26244836
785	NM_001085408	chr2	-	26238319	26244836
785	NM_173180	chr2	+	26244867	26252641
785	NM_001085407	chr2	-	26238319	26244836
785	NM_001290437	chr2	-	26251768	26264647
785	NM_153125	chr2	-	26264950	26300736
785	NM_033134	chr2	-	26251768	26264739
785	NM_172339	chr2	-	26218284	26236173
785	NR_105962	chr2	-	26325578	26325639
785	NR_110957	chr2	-	26251768	26264739
786	NR_029541	chr2	+	26446876	26446949
786	NM_026212	chr2	-	26448576	26459937
786	NM_178444	chr2	+	26436575	26448202
786	NM_001164564	chr2	+	26442149	26448202
786	NM_198725	chr2	+	26439383	26448202
786	NM_198724	chr2	+	26439383	26448202
786	NR_106155	chr2	-	26446882	26446940
786	NR_132655	chr2	+	26359446	26360866
787	NM_019833	chr2	+	26483976	26492017
787	NM_010695	chr2	-	26523193	26526802
787	NR_028571	chr2	-	26494709	26494841
787	NR_028572	chr2	-	26493366	26493505
787	NR_024068	chr2	-	26492695	26495764
788	NM_001290444	chr2	-	26698022	26720515
788	NM_030718	chr2	-	26698022	26720515
789	NM_011512	chr2	-	26775560	26789031
789	NM_001271724	chr2	-	26768897	26772050
789	NM_001001322	chr2	+	26828935	26865145
789	NM_013678	chr2	+	26771940	26775690
789	NM_013677	chr2	-	26768897	26772050
789	NM_011513	chr2	-	26760786	26766162
789	NM_001290463	chr2	+	26828935	26865145
789	NM_001290464	chr2	+	26828935	26854100
789	NM_013721	chr2	+	26766326	26768831
789	NM_009298	chr2	-	26746291	26758333
789	NM_001290465	chr2	+	26828935	26854100
789	NM_001033908	chr2	-	26760786	26766162
789	NM_207234	chr2	-	26809082	26819906
789	NM_198628	chr2	+	26789588	26809016
789	NR_073420	chr2	-	26768897	26772050
790	NM_172659	chr2	-	26876884	26883518
790	NM_001177627	chr2	-	26876886	26883518
790	NM_025376	chr2	-	26917155	26927681
790	NM_001159602	chr2	-	26917155	26923388
790	NM_175427	chr2	-	26965898	26997997
790	NM_029981	chr2	+	26934900	26964133
791	NM_138942	chr2	+	27021026	27038724
791	NM_138665	chr2	-	27043912	27102823
793	NM_001113573	chr2	-	27301100	27331193
793	NM_023336	chr2	-	27301100	27330918
793	NM_001113574	chr2	-	27301100	27331193
793	NM_080848	chr2	+	27370666	27392055
793	NR_106102	chr2	-	27306068	27306150
795	NM_001290482	chr2	+	27566102	27618839
795	NM_011305	chr2	+	27532720	27618839
795	NM_001290481	chr2	+	27564811	27618839
798	NM_010190	chr2	-	27931998	27940398
799	NM_001038612	chr2	+	28061208	28069951
799	NM_019498	chr2	+	28061208	28086256
800	NM_001005420	chr2	+	28303460	28311028
801	NM_139197	chr2	+	28352410	28360935
801	NM_001145835	chr2	+	28388983	28408602
801	NM_001145834	chr2	+	28368686	28408602
801	NM_080452	chr2	+	28323585	28326697
801	NM_001145836	chr2	+	28388983	28408602
801	NM_001290484	chr2	-	28421764	28438799
801	NM_001166031	chr2	+	28323585	28326697
801	NM_009058	chr2	+	28368686	28408602
801	NM_009885	chr2	-	28411339	28418923
801	NM_148928	chr2	-	28421764	28438799
801	NM_027040	chr2	-	28317520	28321844
802	NM_022887	chr2	+	28496752	28546692
802	NM_001289576	chr2	+	28496752	28546692
802	NM_001160406	chr2	-	28464969	28477502
802	NM_027283	chr2	-	28547599	28555171
802	NM_008114	chr2	-	28464969	28477502
802	NM_001289575	chr2	+	28496752	28546692
803	NR_037271	chr2	+	28588797	28588871
803	NM_001166033	chr2	-	28677819	28695880
803	NM_172977	chr2	-	28677819	28695880
804	NM_001164186	chr2	-	28763199	28771960
804	NM_019446	chr2	-	28763199	28771941
805	NM_009442	chr2	+	28915782	28943170
806	NM_198033	chr2	+	28980511	29037991
807	NR_029460	chr2	-	29100635	29108513
808	NR_105753	chr2	-	29330734	29330814
810	NM_001177392	chr2	+	29617047	29619609
811	NM_001290495	chr2	-	29630203	29643191
811	NM_145520	chr2	-	29630203	29643191
811	NM_011989	chr2	+	29658199	29673042
811	NR_029838	chr2	-	29701150	29701247
811	NM_001290496	chr2	-	29630203	29643191
811	NM_026615	chr2	+	29682908	29700516
811	NM_207298	chr2	+	29725013	29738360
811	NR_106110	chr2	+	29701166	29701231
811	NR_110962	chr2	-	29630203	29643191
811	NM_178693	chr2	+	29643782	29653263
812	NM_028923	chr2	+	29790928	29814952
812	NR_105963	chr2	+	29851469	29851540
813	NM_153805	chr2	+	29934285	29946539
813	NM_001008498	chr2	-	29887077	29904399
813	NM_001290503	chr2	-	29952802	29980131
813	NM_001204875	chr2	+	29921993	29928097
813	NM_001037762	chr2	-	29946463	29949155
813	NM_025428	chr2	-	29946463	29949155
813	NM_023871	chr2	+	29917515	29928097
813	NM_146252	chr2	+	29989390	30007533
813	NM_178694	chr2	-	29952802	29980131
814	NM_172267	chr2	+	30121722	30137669
814	NM_007931	chr2	+	30027043	30029589
814	NM_177648	chr2	-	30139748	30141874
814	NM_001281829	chr2	+	30122240	30137669
814	NM_001252571	chr2	+	30122338	30137669
814	NM_177725	chr2	+	30093288	30119310
814	NM_172404	chr2	-	30040650	30061219
814	NM_001252570	chr2	+	30122338	30137669
814	NM_001252568	chr2	+	30121722	30137669
814	NM_172660	chr2	-	30028966	30033979
814	NR_028299	chr2	-	30092717	30093151
815	NM_139302	chr2	-	30200296	30214836
815	NM_001290509	chr2	+	30247773	30256049
815	NM_020329	chr2	+	30247773	30256049
815	NM_001290508	chr2	+	30247773	30256049
815	NM_007760	chr2	-	30255995	30271268
815	NM_001242407	chr2	+	30219752	30241039
815	NM_175392	chr2	+	30219854	30241039
815	NM_001289709	chr2	-	30200296	30214836
815	NM_001289710	chr2	-	30200296	30214836
815	NR_110963	chr2	+	30247773	30256049
816	NM_030244	chr2	-	30328160	30329719
817	NM_030137	chr2	+	30450563	30464465
818	NM_198000	chr2	-	30651082	30657257
818	NR_037272	chr2	+	30576729	30576813
818	NR_028487	chr2	-	30651082	30659184
818	NR_028486	chr2	-	30651082	30659184
819	NM_133346	chr2	-	30678617	30683820
819	NM_022415	chr2	-	30744990	30758817
819	NM_009116	chr2	+	30700886	30736767
820	NM_028846	chr2	+	30837798	30878175
820	NM_133673	chr2	+	30808520	30814535
820	NM_144885	chr2	-	30828352	30837461
820	NM_144884	chr2	-	30816080	30823438
821	NR_040334	chr2	-	31006568	31007811
822	NM_019681	chr2	+	31101442	31150991
825	NM_144886	chr2	+	31526256	31536827
825	NM_001123362	chr2	+	31495556	31511315
825	NR_105964	chr2	+	31467940	31468004
826	NM_001283045	chr2	+	31615692	31659882
826	NM_009594	chr2	+	31615458	31659882
826	NM_178887	chr2	-	31668809	31701525
826	NM_183424	chr2	-	31661687	31666100
827	NM_145144	chr2	+	31805822	31828962
827	NM_011836	chr2	+	31742800	31802055
828	NM_145521	chr2	+	31951170	31966340
828	NM_175511	chr2	-	31922404	31939225
828	NR_106135	chr2	+	31906465	31906528
829	NM_001159634	chr2	+	32006667	32090057
829	NM_145145	chr2	+	32092202	32110525
829	NM_172661	chr2	+	32006667	32090057
830	NM_001252538	chr2	+	32218529	32233833
830	NM_001290552	chr2	-	32134324	32143589
830	NM_198001	chr2	-	32234620	32237435
830	NM_008491	chr2	-	32240156	32243259
830	NM_010065	chr2	-	32163990	32208849
830	NR_029811	chr2	+	32173979	32174089
830	NM_001252537	chr2	+	32218717	32233833
830	NR_110965	chr2	-	32134324	32143589
830	NM_028412	chr2	+	32218717	32233833
830	NM_001301737	chr2	-	32163990	32208849
830	NM_001080968	chr2	+	32143772	32163441
830	NM_133852	chr2	+	32143772	32163441
830	NM_001252536	chr2	+	32218529	32233833
830	NM_001252534	chr2	+	32218717	32233833
830	NM_175190	chr2	-	32134324	32143589
830	NR_125959	chr2	-	32163990	32208849
830	NR_128563	chr2	+	32173784	32173863
831	NM_146118	chr2	-	32270006	32306990
831	NM_001290558	chr2	-	32270006	32279586
831	NM_001164358	chr2	-	32270006	32286671
831	NM_133783	chr2	+	32251409	32258260
831	NM_194335	chr2	+	32305976	32310996
831	NM_001164357	chr2	-	32270006	32306990
832	NM_001289549	chr2	+	32462504	32476329
832	NM_001289548	chr2	+	32462504	32476329
832	NM_001289547	chr2	+	32462504	32476329
832	NM_198191	chr2	+	32431338	32439299
832	NM_010073	chr2	+	32426377	32429091
832	NM_011373	chr2	+	32442597	32455216
832	NM_001198792	chr2	+	32483909	32490578
832	NM_001198791	chr2	+	32480956	32490578
832	NM_001198790	chr2	+	32477277	32490578
832	NM_016973	chr2	+	32462504	32476329
832	NM_001025310	chr2	+	32462504	32476329
832	NM_001025311	chr2	+	32455228	32476329
832	NM_001276425	chr2	+	32442597	32455216
832	NM_021515	chr2	+	32485019	32490578
832	NM_153560	chr2	+	32390878	32425270
832	NR_110347	chr2	+	32462504	32476329
833	NR_039536	chr2	-	32568419	32568492
833	NM_001290564	chr2	-	32617696	32630859
833	NR_037217	chr2	-	32568326	32568408
833	NM_130860	chr2	-	32561301	32568304
833	NM_013781	chr2	+	32576574	32610527
833	NM_027529	chr2	-	32588140	32596536
833	NM_177384	chr2	-	32617696	32631153
833	NM_001252547	chr2	+	32583208	32610527
833	NR_045535	chr2	+	32576574	32610527
833	NM_010236	chr2	-	32538128	32549695
833	NM_001290567	chr2	-	32617696	32630859
833	NM_001290566	chr2	-	32617696	32630859
833	NM_001290563	chr2	-	32612545	32631153
833	NR_106168	chr2	-	32543149	32543286
833	NM_152800	chr2	+	32612753	32617764
833	NR_045485	chr2	+	32612753	32617764
833	NM_178595	chr2	+	32631340	32633113
833	NR_035479	chr2	+	32507848	32507934
834	NM_009295	chr2	-	32643126	32702752
834	NM_001113569	chr2	-	32643126	32702757
835	NR_002898	chr2	+	32818820	32818938
835	NM_009076	chr2	+	32817231	32819565
835	NM_199302	chr2	-	32780734	32816775
835	NM_019488	chr2	-	32828508	32837576
837	NM_011923	chr2	+	33071480	33103234
838	NM_001085507	chr2	-	33261627	33286844
838	NM_001276332	chr2	-	33261627	33286844
839	NM_001025594	chr2	-	33305807	33324052
839	NM_027947	chr2	-	33305807	33324052
840	NR_046275	chr2	+	33496712	33501183
841	NR_045729	chr2	+	33661335	33669111
849	NM_145522	chr2	-	34634185	34655432
849	NM_001163434	chr2	+	34627609	34632049
849	NM_022310	chr2	+	34627609	34632049
849	NM_001164772	chr2	-	34666680	34681755
849	NM_001164770	chr2	-	34659883	34681755
849	NM_001164769	chr2	-	34661772	34681755
849	NM_001164768	chr2	-	34659883	34678701
849	NM_013890	chr2	-	34659883	34681755
849	NM_080554	chr2	-	34707608	34726482
850	NM_009421	chr2	-	34798777	34817292
850	NM_028716	chr2	-	34749274	34769496
851	NM_001243103	chr2	-	34937380	34956205
851	NM_001243102	chr2	-	34937380	34956205
851	NM_178885	chr2	-	34939565	34956205
852	NM_026697	chr2	-	35035724	35056640
853	NM_013515	chr2	-	35169509	35192529
853	NM_029463	chr2	-	35209737	35223249
853	NM_146120	chr2	+	35137899	35163422
853	NM_001272040	chr2	-	35231081	35252694
853	NM_001080709	chr2	-	35231081	35252694
855	NR_045894	chr2	-	35405053	35414222
856	NM_001290640	chr2	+	35547513	35586514
856	NM_001290639	chr2	+	35552251	35586514
856	NM_001001602	chr2	+	35547513	35586514
857	NR_040618	chr2	+	35674709	35678905
858	NM_026703	chr2	-	35891853	35904812
859	NM_001083126	chr2	-	35937472	35959580
859	NM_001083125	chr2	-	35937472	35960928
859	NM_008500	chr2	-	35937472	35960928
859	NM_001159635	chr2	-	35971598	35992224
859	NM_026434	chr2	-	35971598	35992224
859	NM_001083127	chr2	-	35937472	35959580
859	NR_027515	chr2	-	35971598	35992224
860	NM_008969	chr2	+	36085945	36107791
861	NM_146947	chr2	+	36232297	36233218
861	NM_146949	chr2	+	36276919	36277849
861	NR_030454	chr2	+	36245430	36245515
862	NM_146948	chr2	+	36382933	36383872
862	NM_146950	chr2	-	36334706	36335648
862	NM_146628	chr2	+	36424119	36425049
862	NM_146951	chr2	+	36308106	36309045
863	NM_146938	chr2	+	36543523	36544453
863	NM_146945	chr2	+	36495560	36496496
864	NM_206903	chr2	-	36667668	36668610
864	NM_146944	chr2	+	36642046	36642988
864	NM_146943	chr2	+	36589842	36590781
864	NM_146946	chr2	+	36648757	36649696
865	NM_146627	chr2	+	36705567	36706506
865	NM_146624	chr2	+	36792640	36793588
865	NM_146942	chr2	-	36714933	36715866
865	NM_146941	chr2	-	36745430	36746366
865	NM_146940	chr2	+	36725087	36726035
865	NM_146939	chr2	+	36762467	36763421
865	NM_146625	chr2	-	36782699	36783632
866	NM_146622	chr2	+	36923826	36924780
866	NM_207235	chr2	-	36860139	36861132
866	NM_146368	chr2	-	36940297	36941266
866	NM_146623	chr2	+	36852331	36853258
866	NM_147051	chr2	-	36960214	36961168
867	NM_146662	chr2	+	37056762	37057701
867	NM_001005569	chr2	+	37075010	37075940
868	NM_001081010	chr2	+	37122470	37126907
868	NM_026176	chr2	-	37205593	37214852
868	NM_146374	chr2	+	37187268	37188252
869	NM_001100591	chr2	-	37225590	37278423
869	NM_001290642	chr2	-	37225590	37278423
869	NR_028535	chr2	-	37255580	37255648
869	NM_199025	chr2	-	37287687	37298641
869	NM_146253	chr2	-	37281019	37286439
870	NM_177383	chr2	+	37372145	37374801
871	NR_039590	chr2	-	37543720	37543804
872	NM_001163566	chr2	+	37631768	37654623
876	NM_001290646	chr2	+	38194800	38225257
876	NM_010710	chr2	+	38206827	38225257
878	NM_011187	chr2	-	38443565	38499426
879	NM_001159549	chr2	-	38578893	38640035
879	NM_139051	chr2	-	38548179	38570062
879	NM_001159548	chr2	-	38578893	38640035
879	NM_001316687	chr2	-	38548175	38567754
880	NR_029904	chr2	+	38709349	38709435
880	NR_029568	chr2	+	38708254	38708330
881	NM_025592	chr2	-	38857100	38860651
881	NM_029687	chr2	+	38853828	38857104
881	NM_001290649	chr2	-	38871675	38921061
881	NM_029793	chr2	-	38871675	38921061
881	NM_028809	chr2	+	38863658	38871392
881	NR_110968	chr2	-	38871675	38921061
882	NR_033526	chr2	-	39013005	39017755
907	NR_105754	chr2	-	42302958	42303088
916	NM_001289594	chr2	+	43410844	43492278
920	NR_040622	chr2	-	43914757	43920844
927	NR_039591	chr2	-	44878619	44878697
928	NR_110572	chr2	+	44966657	44969604
928	NR_110571	chr2	+	44967779	44969604
932	NR_040497	chr2	+	45552124	45553967
956	NM_007396	chr2	+	48669628	48758784
957	NM_001177313	chr2	-	48787266	48804787
961	NM_172663	chr2	+	49307005	49407129
967	NM_133839	chr2	-	50135400	50152197
972	NR_033595	chr2	+	50765203	50767366
976	NR_130155	chr2	-	51276569	51293420
977	NM_199158	chr2	+	51483030	51483927
978	NR_040639	chr2	-	51512485	51587529
980	NM_019401	chr2	-	51804018	51828728
980	NM_001141982	chr2	-	51779968	51790164
980	NM_001141948	chr2	-	51804018	51828728
980	NM_030243	chr2	-	51779968	51790529
980	NM_001141949	chr2	-	51804018	51828728
980	NM_001141981	chr2	-	51779968	51790529
981	NM_175238	chr2	+	51928356	51977901
983	NM_182994	chr2	-	52253470	52280394
989	NM_018785	chr2	-	52997508	53050221
989	NM_022989	chr2	+	53051117	53078255
996	NM_023396	chr2	-	53936503	53937963
1017	NR_105751	chr2	+	56638221	56638318
1019	NM_001139509	chr2	-	56959636	56976414
1019	NM_013613	chr2	-	56959636	56967449
1020	NR_040633	chr2	+	57034241	57040668
1026	NM_172855	chr2	+	57850565	57891582
1026	NM_029972	chr2	-	57897525	57905163
1027	NM_139200	chr2	-	57981549	58012533
1027	NR_045895	chr2	+	58016384	58029474
1027	NR_045896	chr2	+	58016384	58029474
1028	NM_001033369	chr2	-	58119863	58177218
1028	NR_040365	chr2	+	58129189	58139313
